,open,high,low,close,volume
2000-04-07 01:00:00,29.190099716186523,29.898300170898438,29.01300048828125,29.544200897216797,124074476.0
2000-04-10 01:00:00,30.07539939880371,30.07539939880371,30.07539939880371,30.07539939880371,127193053.0
2000-04-11 01:00:00,29.281999588012695,29.281999588012695,29.281999588012695,29.281999588012695,90829480.0
2000-04-12 01:00:00,28.835899353027344,28.835899353027344,28.835899353027344,28.835899353027344,102663828.0
2000-04-13 01:00:00,26.889400482177734,26.889400482177734,26.889400482177734,26.889400482177734,155520493.0
2000-04-14 01:00:00,26.536399841308594,26.805500030517578,25.47410011291504,25.47410011291504,161000932.0
2000-04-17 01:00:00,24.23579978942871,24.23579978942871,24.23579978942871,24.23579978942871,138990941.0
2000-04-18 01:00:00,25.651100158691406,25.651100158691406,24.85890007019043,25.035999298095703,180090526.0
2000-04-19 01:00:00,24.942899703979492,24.942899703979492,24.942899703979492,24.942899703979492,153272925.0
2000-04-20 01:00:00,24.942899703979492,25.21310043334961,24.058700561523438,24.942899703979492,61250646.0
2000-04-21 01:00:00,24.85890007019043,25.92020034790039,24.85890007019043,25.651100158691406,104676173.0
2000-04-24 01:00:00,24.327699661254883,24.327699661254883,24.327699661254883,24.327699661254883,47985806.0
2000-04-25 01:00:00,25.56599998474121,25.56599998474121,25.56599998474121,25.56599998474121,58029856.0
2000-04-26 01:00:00,25.92020034790039,25.92020034790039,24.327699661254883,24.50480079650879,80349739.0
2000-04-27 01:00:00,25.47410011291504,25.47410011291504,25.47410011291504,25.47410011291504,53257888.0
2000-04-28 01:00:00,26.097200393676758,26.097200393676758,26.097200393676758,26.097200393676758,118338514.0
2000-05-01 01:00:00,26.097200393676758,26.097200393676758,26.097200393676758,26.097200393676758,0.0
2000-05-02 01:00:00,25.92020034790039,25.92020034790039,24.412799835205078,24.412799835205078,67576654.0
2000-05-03 01:00:00,24.412799835205078,24.412799835205078,24.412799835205078,24.412799835205078,62286099.0
2000-05-04 01:00:00,24.412799835205078,24.76580047607422,23.442399978637695,23.52750015258789,64335860.0
2000-05-05 01:00:00,24.50480079650879,24.50480079650879,24.50480079650879,24.50480079650879,70368719.0
2000-05-08 01:00:00,23.88159942626953,23.88159942626953,23.88159942626953,23.88159942626953,53973926.0
2000-05-09 01:00:00,23.88159942626953,24.412799835205078,23.704599380493164,24.327699661254883,0.0
2000-05-10 01:00:00,23.88159942626953,23.88159942626953,23.88159942626953,23.88159942626953,58384479.0
2000-05-11 01:00:00,22.996299743652344,23.704599380493164,22.289199829101562,22.289199829101562,75608986.0
2000-05-12 01:00:00,21.850000381469727,21.850000381469727,21.850000381469727,21.850000381469727,105249832.0
2000-05-15 01:00:00,21.403900146484375,21.403900146484375,21.403900146484375,21.403900146484375,55949176.0
2000-05-16 01:00:00,22.819299697875977,22.819299697875977,22.819299697875977,22.819299697875977,58146316.0
2000-05-17 01:00:00,24.412799835205078,24.412799835205078,24.150699615478516,24.412799835205078,54080313.0
2000-05-18 01:00:00,24.412799835205078,25.82819938659668,24.412799835205078,25.47410011291504,187760782.0
2000-05-19 01:00:00,25.035999298095703,25.035999298095703,25.035999298095703,25.035999298095703,100248320.0
2000-05-22 01:00:00,24.412799835205078,24.76580047607422,23.88159942626953,24.50480079650879,86251901.0
2000-05-23 01:00:00,24.50480079650879,25.035999298095703,24.23579978942871,24.942899703979492,61878344.0
2000-05-24 01:00:00,24.327699661254883,24.327699661254883,24.327699661254883,24.327699661254883,58392115.0
2000-05-25 01:00:00,24.76580047607422,24.942899703979492,23.704599380493164,23.796600341796875,69123292.0
2000-05-26 01:00:00,23.350400924682617,24.327699661254883,22.996299743652344,23.704599380493164,79803163.0
2000-05-29 01:00:00,23.089500427246094,23.089500427246094,23.089500427246094,23.089500427246094,63403047.0
2000-05-30 01:00:00,23.350400924682617,23.52750015258789,22.996299743652344,23.350400924682617,0.0
2000-05-31 01:00:00,24.942899703979492,24.942899703979492,24.942899703979492,24.942899703979492,91535089.0
2000-06-01 01:00:00,24.85890007019043,25.651100158691406,24.76580047607422,25.388999938964844,141661998.0
2000-06-02 01:00:00,26.097200393676758,26.097200393676758,26.097200393676758,26.097200393676758,253587799.0
2000-06-05 01:00:00,27.51259994506836,27.51259994506836,27.51259994506836,27.51259994506836,102495375.0
2000-06-06 01:00:00,27.51259994506836,27.51259994506836,27.51259994506836,27.51259994506836,0.0
2000-06-07 01:00:00,28.30590057373047,28.30590057373047,28.30590057373047,28.30590057373047,149570251.0
2000-06-08 01:00:00,27.51259994506836,27.51259994506836,27.51259994506836,27.51259994506836,72684362.0
2000-06-09 01:00:00,27.51259994506836,27.51259994506836,27.51259994506836,27.51259994506836,87763357.0
2000-06-12 01:00:00,27.51259994506836,27.51259994506836,27.51259994506836,27.51259994506836,62137572.0
2000-06-13 01:00:00,26.982500076293945,27.42060089111328,26.805500030517578,26.805500030517578,56488933.0
2000-06-14 01:00:00,26.982500076293945,27.335500717163086,26.805500030517578,27.15959930419922,53433221.0
2000-06-15 01:00:00,26.005199432373047,26.005199432373047,26.005199432373047,26.005199432373047,67645121.0
2000-06-16 01:00:00,26.097200393676758,26.805500030517578,26.005199432373047,26.536399841308594,71425193.0
2000-06-19 01:00:00,26.27429962158203,26.27429962158203,26.27429962158203,26.27429962158203,17864624.0
2000-06-20 01:00:00,26.889400482177734,26.889400482177734,25.92020034790039,25.92020034790039,59555908.0
2000-06-21 01:00:00,26.005199432373047,26.27429962158203,25.82819938659668,25.82819938659668,39376858.0
2000-06-22 01:00:00,26.097200393676758,26.805500030517578,25.743099212646484,26.805500030517578,70005321.0
2000-06-23 01:00:00,26.712299346923828,26.805500030517578,26.097200393676758,26.097200393676758,28411962.0
2000-06-26 01:00:00,25.47410011291504,25.47410011291504,25.47410011291504,25.47410011291504,42564893.0
2000-06-27 01:00:00,25.651100158691406,25.743099212646484,24.327699661254883,24.85890007019043,74503536.0
2000-06-28 01:00:00,24.412799835205078,24.76580047607422,23.88159942626953,24.23579978942871,68202986.0
2000-06-29 01:00:00,25.11989974975586,25.11989974975586,24.058700561523438,24.412799835205078,96567964.0
2000-06-30 01:00:00,24.412799835205078,24.942899703979492,23.973600387573242,24.58989906311035,137319555.0
2000-07-03 01:00:00,25.035999298095703,25.035999298095703,25.035999298095703,25.035999298095703,64833495.0
2000-07-04 01:00:00,23.796600341796875,23.796600341796875,23.796600341796875,23.796600341796875,42334819.0
2000-07-05 01:00:00,25.388999938964844,25.388999938964844,25.388999938964844,25.388999938964844,114221640.0
2000-07-06 01:00:00,25.035999298095703,25.651100158691406,24.85890007019043,25.297000885009766,62758076.0
2000-07-07 01:00:00,25.21310043334961,25.21310043334961,25.21310043334961,25.21310043334961,51558818.0
2000-07-10 01:00:00,25.11989974975586,25.11989974975586,25.11989974975586,25.11989974975586,77694763.0
2000-07-11 01:00:00,24.942899703979492,24.942899703979492,24.942899703979492,24.942899703979492,50256771.0
2000-07-12 01:00:00,25.035999298095703,25.035999298095703,25.035999298095703,25.035999298095703,33735812.0
2000-07-13 01:00:00,25.388999938964844,25.388999938964844,25.388999938964844,25.388999938964844,109220737.0
2000-07-14 01:00:00,25.388999938964844,27.15959930419922,25.388999938964844,26.805500030517578,164809523.0
2000-07-17 01:00:00,36.177398681640625,36.177398681640625,36.177398681640625,36.177398681640625,56915955.0
2000-07-18 01:00:00,36.177398681640625,36.47629928588867,35.426998138427734,35.576499938964844,41468809.0
2000-07-19 01:00:00,36.02640151977539,36.02640151977539,36.02640151977539,36.02640151977539,41468809.0
2000-07-20 01:00:00,36.02640151977539,36.177398681640625,35.576499938964844,35.576499938964844,26786807.0
2000-07-21 01:00:00,35.276100158691406,35.276100158691406,35.276100158691406,35.276100158691406,53821786.0
2000-07-24 01:00:00,35.13710021972656,35.13710021972656,35.13710021972656,35.13710021972656,18663595.0
2000-07-25 01:00:00,34.53620147705078,35.426998138427734,34.53620147705078,34.98609924316406,42187950.0
2000-07-26 01:00:00,35.13710021972656,35.13710021972656,35.13710021972656,35.13710021972656,51180201.0
2000-07-27 01:00:00,35.13710021972656,35.13710021972656,32.88610076904297,35.13710021972656,62503678.0
2000-07-28 01:00:00,35.426998138427734,35.426998138427734,35.426998138427734,35.426998138427734,56532168.0
2000-07-31 01:00:00,36.02640151977539,36.02640151977539,36.02640151977539,36.02640151977539,41649930.0
2000-08-01 01:00:00,36.177398681640625,36.47629928588867,35.727500915527344,35.87689971923828,24514215.0
2000-08-02 01:00:00,35.727500915527344,35.727500915527344,35.727500915527344,35.727500915527344,20976616.0
2000-08-03 01:00:00,35.276100158691406,36.177398681640625,35.276100158691406,35.576499938964844,36133928.0
2000-08-04 01:00:00,35.426998138427734,35.426998138427734,35.426998138427734,35.426998138427734,40743626.0
2000-08-07 01:00:00,33.33599853515625,34.086299896240234,32.29570007324219,32.43619918823242,59344131.0
2000-08-08 01:00:00,32.43619918823242,32.43619918823242,31.095399856567383,31.696300506591797,44934801.0
2000-08-09 01:00:00,31.696300506591797,33.63639831542969,31.696300506591797,33.486900329589844,66674414.0
2000-08-10 01:00:00,33.63639831542969,33.63639831542969,33.63639831542969,33.63639831542969,41622774.0
2000-08-11 01:00:00,33.63639831542969,34.086299896240234,32.88610076904297,33.0369987487793,32981105.0
2000-08-14 01:00:00,32.73659896850586,32.73659896850586,32.73659896850586,32.73659896850586,12983986.0
2000-08-15 01:00:00,32.73659896850586,33.0369987487793,32.29570007324219,32.43619918823242,18285227.0
2000-08-16 01:00:00,33.486900329589844,33.486900329589844,33.486900329589844,33.486900329589844,45065337.0
2000-08-17 01:00:00,35.276100158691406,35.276100158691406,35.276100158691406,35.276100158691406,54718456.0
2000-08-18 01:00:00,35.276100158691406,36.02640151977539,35.13710021972656,35.276100158691406,67799821.0
2000-08-21 01:00:00,35.576499938964844,36.92770004272461,35.576499938964844,36.177398681640625,70934165.0
2000-08-22 01:00:00,36.177398681640625,36.177398681640625,35.13710021972656,35.576499938964844,27973665.0
2000-08-23 01:00:00,35.576499938964844,35.576499938964844,35.576499938964844,35.576499938964844,0.0
2000-08-24 01:00:00,35.13710021972656,35.727500915527344,34.53620147705078,34.83660125732422,47506780.0
2000-08-25 01:00:00,34.237300872802734,34.237300872802734,34.237300872802734,34.237300872802734,22270828.0
2000-08-28 01:00:00,33.186500549316406,33.186500549316406,33.186500549316406,33.186500549316406,20882917.0
2000-08-29 01:00:00,32.73659896850586,34.38669967651367,32.58570098876953,34.38669967651367,43000803.0
2000-08-30 01:00:00,34.38669967651367,34.98609924316406,33.486900329589844,33.486900329589844,36591255.0
2000-08-31 01:00:00,35.426998138427734,35.426998138427734,35.426998138427734,35.426998138427734,73297016.0
2000-09-01 01:00:00,37.527099609375,37.527099609375,37.527099609375,37.527099609375,270647221.0
2000-09-04 01:00:00,37.67660140991211,37.67660140991211,37.67660140991211,37.67660140991211,98352302.0
2000-09-05 01:00:00,37.67660140991211,39.1682014465332,37.377601623535156,39.01729965209961,129560178.0
2000-09-06 01:00:00,38.867801666259766,38.867801666259766,38.867801666259766,38.867801666259766,102041934.0
2000-09-07 01:00:00,37.377601623535156,37.377601623535156,37.377601623535156,37.377601623535156,119821744.0
2000-09-08 01:00:00,35.13710021972656,35.13710021972656,35.13710021972656,35.13710021972656,107097277.0
2000-09-11 01:00:00,34.38669967651367,34.38669967651367,34.38669967651367,34.38669967651367,72926617.0
2000-09-12 01:00:00,34.38669967651367,34.38669967651367,34.38669967651367,34.38669967651367,0.0
2000-09-13 01:00:00,34.086299896240234,35.87689971923828,34.086299896240234,35.727500915527344,87344410.0
2000-09-14 01:00:00,35.576499938964844,36.02640151977539,34.53620147705078,34.83660125732422,88510548.0
2000-09-15 01:00:00,33.7859001159668,33.7859001159668,33.7859001159668,33.7859001159668,113451040.0
2000-09-18 01:00:00,33.0369987487793,33.0369987487793,33.0369987487793,33.0369987487793,45427607.0
2000-09-19 01:00:00,32.73659896850586,32.73659896850586,32.73659896850586,32.73659896850586,88004094.0
2000-09-20 01:00:00,33.63639831542969,34.237300872802734,32.58570098876953,34.237300872802734,84816420.0
2000-09-21 01:00:00,33.7859001159668,35.426998138427734,33.7859001159668,35.13710021972656,109799811.0
2000-09-22 01:00:00,34.237300872802734,34.98609924316406,32.88610076904297,32.88610076904297,84831340.0
2000-09-25 01:00:00,33.0369987487793,33.936798095703125,32.58570098876953,33.63639831542969,57497977.0
2000-09-26 01:00:00,34.98609924316406,34.98609924316406,34.98609924316406,34.98609924316406,127978053.0
2000-09-27 01:00:00,34.687198638916016,34.687198638916016,34.687198638916016,34.687198638916016,83532097.0
2000-09-28 01:00:00,34.98609924316406,35.13710021972656,32.88610076904297,33.0369987487793,62171053.0
2000-09-29 01:00:00,30.796499252319336,30.796499252319336,30.796499252319336,30.796499252319336,98364117.0
2000-10-02 01:00:00,26.754899978637695,26.754899978637695,26.754899978637695,26.754899978637695,73148751.0
2000-10-03 01:00:00,24.96419906616211,24.96419906616211,24.96419906616211,24.96419906616211,168295409.0
2000-10-04 01:00:00,24.213899612426758,24.213899612426758,24.213899612426758,24.213899612426758,5181082.0
2000-10-05 01:00:00,23.474000930786133,23.915000915527344,23.474000930786133,23.625,122624942.0
2000-10-06 01:00:00,25.264699935913086,25.264699935913086,25.264699935913086,25.264699935913086,104241218.0
2000-10-09 01:00:00,26.754899978637695,26.754899978637695,25.714599609375,25.86549949645996,97261872.0
2000-10-10 01:00:00,25.86549949645996,25.86549949645996,25.86549949645996,25.86549949645996,0.0
2000-10-11 01:00:00,25.86549949645996,25.86549949645996,25.86549949645996,25.86549949645996,137697715.0
2000-10-12 01:00:00,26.014999389648438,26.014999389648438,26.014999389648438,26.014999389648438,174041981.0
2000-10-13 01:00:00,26.014999389648438,26.014999389648438,26.014999389648438,26.014999389648438,137350806.0
2000-10-16 01:00:00,25.11520004272461,25.11520004272461,25.11520004272461,25.11520004272461,0.0
2000-10-17 01:00:00,25.11520004272461,25.86549949645996,24.213899612426758,25.11520004272461,141866979.0
2000-10-18 01:00:00,23.474000930786133,23.474000930786133,23.474000930786133,23.474000930786133,77870954.0
2000-10-19 01:00:00,21.904600143432617,21.904600143432617,21.904600143432617,21.904600143432617,56887929.0
2000-10-20 01:00:00,23.324600219726562,23.324600219726562,23.324600219726562,23.324600219726562,22214327.0
2000-10-23 01:00:00,26.46489906311035,26.46489906311035,24.96419906616211,26.164499282836914,256082447.0
2000-10-24 01:00:00,27.95509910583496,27.95509910583496,27.95509910583496,27.95509910583496,152930468.0
2000-10-25 01:00:00,28.854900360107422,28.854900360107422,28.854900360107422,28.854900360107422,158560226.0
2000-10-26 01:00:00,27.95509910583496,28.405000686645508,27.95509910583496,27.95509910583496,84091117.0
2000-10-27 01:00:00,27.055299758911133,27.055299758911133,27.055299758911133,27.055299758911133,0.0
2000-10-30 01:00:00,26.164499282836914,26.164499282836914,26.164499282836914,26.164499282836914,4337005.0
2000-10-31 01:00:00,25.264699935913086,26.164499282836914,25.264699935913086,25.264699935913086,86642262.0
2000-11-01 01:00:00,24.814800262451172,24.814800262451172,24.814800262451172,24.814800262451172,83436351.0
2000-11-02 01:00:00,24.213899612426758,26.46489906311035,24.213899612426758,26.46489906311035,98362699.0
2000-11-03 01:00:00,27.95509910583496,28.25550079345703,27.505199432373047,28.25550079345703,158299088.0
2000-11-06 01:00:00,28.405000686645508,28.405000686645508,28.405000686645508,28.405000686645508,105749241.0
2000-11-07 01:00:00,30.34510040283203,30.34510040283203,30.34510040283203,30.34510040283203,157522751.0
2000-11-08 01:00:00,30.046199798583984,32.29570007324219,29.306299209594727,31.39590072631836,204410451.0
2000-11-09 01:00:00,31.246400833129883,31.246400833129883,31.246400833129883,31.246400833129883,125585738.0
2000-11-10 01:00:00,30.195600509643555,30.195600509643555,30.195600509643555,30.195600509643555,80606519.0
2000-11-13 01:00:00,29.306299209594727,29.306299209594727,29.306299209594727,29.306299209594727,120064337.0
2000-11-14 01:00:00,29.00589942932129,29.00589942932129,29.00589942932129,29.00589942932129,82286364.0
2000-11-15 01:00:00,29.306299209594727,29.306299209594727,29.306299209594727,29.306299209594727,158117203.0
2000-11-16 01:00:00,29.00589942932129,29.00589942932129,29.00589942932129,29.00589942932129,127508831.0
2000-11-17 01:00:00,28.555999755859375,29.74570083618164,27.654699325561523,29.59630012512207,114248639.0
2000-11-20 01:00:00,26.46489906311035,26.46489906311035,26.46489906311035,26.46489906311035,85964113.0
2000-11-21 01:00:00,28.25550079345703,28.25550079345703,28.25550079345703,28.25550079345703,140443241.0
2000-11-22 01:00:00,27.95509910583496,27.95509910583496,27.95509910583496,27.95509910583496,132995041.0
2000-11-23 01:00:00,28.555999755859375,28.555999755859375,28.555999755859375,28.555999755859375,86844666.0
2000-11-24 01:00:00,29.00589942932129,29.00589942932129,29.00589942932129,29.00589942932129,111322091.0
2000-11-27 01:00:00,28.405000686645508,28.405000686645508,28.405000686645508,28.405000686645508,83160554.0
2000-11-28 01:00:00,28.405000686645508,28.405000686645508,28.405000686645508,28.405000686645508,73462516.0
2000-11-29 01:00:00,28.10610008239746,29.00589942932129,28.10610008239746,28.854900360107422,79169883.0
2000-11-30 01:00:00,28.10610008239746,28.10610008239746,28.10610008239746,28.10610008239746,91239309.0
2000-12-01 01:00:00,28.705400466918945,28.705400466918945,28.705400466918945,28.705400466918945,76860588.0
2000-12-04 01:00:00,26.905799865722656,26.905799865722656,26.905799865722656,26.905799865722656,61524990.0
2000-12-05 01:00:00,26.014999389648438,26.61440086364746,26.014999389648438,26.014999389648438,102725047.0
2000-12-06 01:00:00,27.055299758911133,27.055299758911133,25.414100646972656,25.714599609375,108956102.0
2000-12-07 01:00:00,25.714599609375,25.714599609375,25.714599609375,25.714599609375,59915247.0
2000-12-08 01:00:00,26.164499282836914,26.164499282836914,26.164499282836914,26.164499282836914,70547616.0
2000-12-11 01:00:00,26.315399169921875,26.315399169921875,26.315399169921875,26.315399169921875,55666669.0
2000-12-12 01:00:00,26.754899978637695,28.10610008239746,26.61440086364746,28.10610008239746,157142002.0
2000-12-13 01:00:00,28.555999755859375,28.555999755859375,28.555999755859375,28.555999755859375,97502913.0
2000-12-14 01:00:00,28.10610008239746,28.10610008239746,28.10610008239746,28.10610008239746,80169839.0
2000-12-15 01:00:00,27.505199432373047,27.505199432373047,27.505199432373047,27.505199432373047,40478407.0
2000-12-18 01:00:00,26.315399169921875,26.315399169921875,26.315399169921875,26.315399169921875,77173222.0
2000-12-19 01:00:00,25.86549949645996,25.86549949645996,25.86549949645996,25.86549949645996,65667613.0
2000-12-20 01:00:00,25.565099716186523,25.565099716186523,25.565099716186523,25.565099716186523,117935755.0
2000-12-21 01:00:00,24.814800262451172,25.11520004272461,24.814800262451172,24.814800262451172,38049796.0
2000-12-22 01:00:00,24.514299392700195,25.565099716186523,24.514299392700195,25.264699935913086,80460716.0
2000-12-25 01:00:00,25.264699935913086,25.264699935913086,25.264699935913086,25.264699935913086,0.0
2000-12-26 01:00:00,25.714599609375,25.714599609375,24.814800262451172,25.264699935913086,42158452.0
2000-12-27 01:00:00,24.514299392700195,24.514299392700195,24.514299392700195,24.514299392700195,30791789.0
2000-12-28 01:00:00,25.11520004272461,25.11520004272461,25.11520004272461,25.11520004272461,93750706.0
2000-12-29 01:00:00,25.11520004272461,25.414100646972656,24.665300369262695,25.11520004272461,60166718.0
2001-01-01 01:00:00,25.11520004272461,25.11520004272461,25.11520004272461,25.11520004272461,0.0
2001-01-02 01:00:00,24.814800262451172,26.164499282836914,24.364900588989258,26.014999389648438,51515843.0
2001-01-03 01:00:00,25.714599609375,26.164499282836914,25.414100646972656,25.565099716186523,36687831.0
2001-01-04 01:00:00,27.20479965209961,27.20479965209961,27.20479965209961,27.20479965209961,89040211.0
2001-01-05 01:00:00,28.10610008239746,28.10610008239746,28.10610008239746,28.10610008239746,117677099.0
2001-01-08 01:00:00,26.905799865722656,26.905799865722656,26.905799865722656,26.905799865722656,68151895.0
2001-01-09 01:00:00,28.405000686645508,28.405000686645508,28.405000686645508,28.405000686645508,102530110.0
2001-01-10 01:00:00,28.405000686645508,28.405000686645508,28.405000686645508,28.405000686645508,81231808.0
2001-01-11 01:00:00,28.705400466918945,28.705400466918945,28.705400466918945,28.705400466918945,143220173.0
2001-01-12 01:00:00,29.15530014038086,29.455799102783203,28.405000686645508,28.555999755859375,58514023.0
2001-01-15 01:00:00,28.25550079345703,28.25550079345703,28.25550079345703,28.25550079345703,41144259.0
2001-01-16 01:00:00,28.25550079345703,29.74570083618164,28.25550079345703,29.306299209594727,96200920.0
2001-01-17 01:00:00,29.895200729370117,29.895200729370117,29.895200729370117,29.895200729370117,157586376.0
2001-01-18 01:00:00,29.306299209594727,29.306299209594727,29.306299209594727,29.306299209594727,96109596.0
2001-01-19 01:00:00,29.306299209594727,29.306299209594727,29.306299209594727,29.306299209594727,0.0
